id,gender,masterCategory,subCategory,year,usage,productDisplayName,filename,articleType,baseColour,season,price,click_count,user_type,purchase_prob,purchase_pred,inventory
46691,Women,Personal Care,Fragrance,2017.0,Casual,Rasasi Women Instincts Perfume,46691.jpg,Perfume and Body Mist,White,Spring,57.0,2,budget,0.35773277,0,63
57619,Women,Personal Care,Skin Care,2017.0,Casual,Lotus Herbals Safe Sun Sunscreen SPF 40,57619.jpg,Sunscreen,Green,Spring,70.0,5,budget,0.42041805,0,88
36830,Women,Apparel,Topwear,2012.0,Ethnic,Vishudh Women Purple Kurta,36830.jpg,Kurtas,Black,Summer,31.0,3,budget,0.28450647,0,27
50237,Women,Accessories,Bags,2012.0,Casual,Stoln Women Pink Handbag,50237.jpg,Handbags,Orange,Summer,83.0,3,budget,0.09469636,0,73
36455,Men,Footwear,Shoes,2012.0,Sports,Spinn Men Techno White Sports Shoes,36455.jpg,Casual Shoes,White,Summer,41.0,1,fashionista,0.05944877,0,38
16324,Men,Apparel,Topwear,2011.0,Casual,Peter England Men Printed Navy Blue TShirt,16324.jpg,Tshirts,Blue,Fall,68.0,4,color_lover,0.16288447,0,56
5350,Men,Footwear,Shoes,2011.0,Sports,Artengo Artengo 522c Man Synthe,5350.jpg,Sports Shoes,White,Summer,64.0,0,budget,0.5167398,1,16
39640,Men,Footwear,Shoes,2012.0,Casual,Lotto Men Black Shoes,39640.jpg,Casual Shoes,Black,Fall,41.0,2,fashionista,0.16376892,0,85
27067,Women,Accessories,Bags,2012.0,Casual,Yelloe Silver Metallic Finish Handbag,27067.jpg,Wallets,White,Summer,45.0,1,budget,0.35783583,0,89
26535,Men,Footwear,Shoes,2012.0,Casual,ID Men Blue Shoes,26535.jpg,Casual Shoes,Black,Summer,90.0,3,color_lover,0.088232554,0,43
42944,Men,Accessories,Belts,2010.0,Casual,French Connection Men Black Belt,42944.jpg,Belts,Black,Summer,46.0,4,color_lover,0.07437782,0,24
21268,Unisex,Accessories,Bags,2011.0,Casual,Footloose Unisex Black Mojo Backpack,21268.jpg,Backpacks,Blue,Winter,31.0,2,fashionista,0.3832163,0,16
41210,Men,Footwear,Shoes,2012.0,Casual,Nike Men Black Shoes,41210.jpg,Casual Shoes,Black,Fall,39.0,5,fashionista,0.053272255,0,12
48387,Men,Apparel,Bottomwear,2012.0,Casual,French Connection Men Blue Jeans,48387.jpg,Jeans,Blue,Summer,22.0,3,color_lover,0.12369678,0,83
59102,Men,Apparel,Topwear,2012.0,Casual,Just Natural Men Black Rain Jacket,59102.jpg,Jackets,Black,Summer,70.0,3,color_lover,0.21682373,0,24
43113,Men,Personal Care,Fragrance,2017.0,,JAGUAR Men Classic Black Eau De Toilette 100 ml,43113.jpg,Perfume and Body Mist,Blue,Spring,17.0,5,fashionista,0.0980501,0,67
56263,Men,Apparel,Loungewear and Nightwear,2016.0,Casual,SDL by Sweet Dreams Men Mustard Pyjama Set,56263.jpg,Night suits,Multi,Summer,59.0,2,budget,0.14782354,0,9
40473,Men,Footwear,Shoes,2012.0,Sports,Fila Men Black Supercharger Sports Shoes,40473.jpg,Casual Shoes,Black,Summer,59.0,8,fashionista,0.045937214,0,66
22477,Men,Apparel,Topwear,2012.0,Sports,Timberland Men Red T-shirt,22477.jpg,Tshirts,Red,Summer,68.0,3,budget,0.27144712,0,17
50389,Women,Accessories,Watches,2016.0,Casual,Miss Sixty Silver Dial Watch,50389.jpg,Watches,White,Winter,49.0,3,color_lover,0.018240102,0,99
37718,Men,Apparel,Topwear,2012.0,Casual,John Players Men Polo Navy Blue T-shirt,37718.jpg,Tshirts,Black,Summer,23.0,4,color_lover,0.18975404,0,85
